2,29,40,18,22,21,37
9,24,5,45,31,25,18
2,43,24,17,33,38,28
43,2,11,28,18,16,37
14,26,28,1,30,35,6
43,38,4,8,11,6,40
8,21,16,18,29,15,11
34,6,21,38,42,15,9
44,14,24,6,27,13,3
17,9,30,43,11,15,1
8,40,35,26,16,19,37
34,17,27,14,41,32,7
16,10,39,7,43,17,11
38,41,2,3,25,14,1
36,31,10,39,25,22,26
17,5,35,6,22,24,45
29,4,34,44,33,25,40
8,24,17,34,38,37,15
4,31,17,33,11,9,6
37,41,25,42,45,32,35
14,12,4,22,32,44,15
20,33,24,6,2,9,19
45,31,1,37,17,7,34
36,3,43,24,31,27,21
14,8,32,9,42,2,40
5,40,31,24,35,21,6
3,36,23,2,32,31,39
26,7,35,10,11,21,5
11,38,44,16,5,1,34
39,13,19,25,26,45,44
20,11,30,6,14,42,32
28,2,44,23,16,33,15
35,32,23,18,40,5,44
1,26,10,7,33,42,6
18,13,36,16,38,33,35
5,37,19,36,38,28,3
36,27,39,10,11,22,24
33,18,19,41,1,29,35
31,20,21,30,37,14,28
21,39,3,40,43,15,1
18,13,3,27,8,22,41
6,42,13,40,9,36,12
26,31,42,10,7,38,5
23,31,29,40,20,4,9
29,33,35,15,1,6,36
40,16,44,36,29,31,38
2,27,37,18,28,38,20
26,36,35,42,4,11,13
29,14,4,38,13,25,45
4,45,23,32,31,36,28
37,19,44,7,31,24,33
39,8,34,27,10,9,17
10,16,9,34,15,32,24
29,36,45,34,17,35,12
37,25,7,1,8,39,36
41,18,10,38,39,25,24
28,9,4,2,13,15,6
41,27,37,38,44,6,36
44,21,3,12,9,17,31
34,19,32,36,7,35,27
22,12,18,27,3,6,25
37,21,38,30,45,6,41
19,45,24,35,42,40,23
6,11,23,36,33,28,25
8,34,24,5,35,36,7
15,19,34,44,41,37,26
44,24,10,14,21,38,23
22,21,33,11,17,13,36
39,19,42,37,21,27,36
7,4,30,9,23,10,16
45,38,19,35,4,28,36
18,39,16,42,28,25,7
11,25,9,10,17,7,45
40,6,2,3,42,31,22
38,32,27,26,30,40,22
28,17,5,16,21,23,7
42,25,39,29,28,20,18
24,6,22,21,9,19,16
44,41,12,6,1,5,22
13,5,23,7,2,12,32
15,38,14,43,5,32,37
6,2,44,41,31,3,34
1,15,25,20,17,42,24
41,5,17,37,27,43,16
19,31,13,5,4,37,45
43,32,21,16,23,8,36
2,33,35,45,16,17,1
24,9,18,26,14,10,6
13,45,24,4,21,32,10
39,14,8,44,24,5,42
6,44,8,45,32,10,29
19,9,23,44,21,20,25
37,43,11,26,12,24,39
41,36,31,30,6,19,1
14,16,44,6,43,42,2
20,1,30,35,26,24,34
34,20,24,2,27,5,42
7,10,23,40,12,39,32
26,32,37,34,27,43,25
30,45,39,41,1,43,3
5,21,16,3,2,41,17
9,13,22,15,4,44,19
27,40,26,10,25,23,35
10,34,2,28,27,15,5
31,43,35,32,36,38,41
9,10,22,1,32,25,36
30,38,29,3,6,15,27
18,33,13,1,30,29,10
19,42,45,30,22,13,23
23,13,20,17,34,32,14
2,21,10,31,13,34,32
24,27,9,8,34,16,21
21,41,26,2,7,17,11
2,32,17,15,8,45,13
23,12,35,8,37,9,14
5,34,15,4,13,3,44
22,9,19,28,6,18,38
18,35,17,42,9,21,19
22,13,28,36,20,37,8
19,6,16,12,17,29,36
5,34,3,41,19,42,11
15,9,17,24,20,35,7
10,6,21,28,30,31,23
29,41,11,31,39,34,16
17,15,11,6,22,24,37
14,42,29,4,18,16,44
15,37,43,24,7,18,6
1,32,9,43,7,34,29
39,5,1,19,21,38,15
5,19,37,17,45,2,36
30,37,35,44,29,12,36
3,9,14,33,44,41,6
36,15,4,38,30,13,26
16,30,1,25,38,44,31
8,24,29,23,18,37,6
45,31,37,40,23,13,2
40,43,44,27,24,7,13
15,33,9,19,30,27,37
5,1,40,18,39,24,45
17,10,16,4,27,39,25
19,43,31,26,27,30,6
23,32,9,26,27,19,31
8,13,32,41,14,17,21
41,42,10,40,37,6,44
37,22,39,36,14,31,6
43,42,34,38,30,28,45
16,8,42,44,35,33,29
24,30,14,28,20,39,9
12,8,24,40,22,20,41
44,33,7,13,18,25,41
14,3,43,2,10,5,32
34,2,42,25,29,31,35
1,42,28,24,27,43,3
45,33,9,41,32,5,14
31,32,40,43,2,35,10
26,23,13,14,34,20,39
33,10,20,2,14,35,11
6,27,30,35,16,36,12
21,22,41,32,5,29,9
33,10,20,16,30,12,43
24,21,28,16,7,5,2
10,9,28,18,4,34,26
44,34,28,41,35,8,6
18,6,19,26,42,5,28
30,23,8,20,11,15,5
27,22,17,20,35,23,4
12,24,6,27,17,30,44
7,25,17,15,31,5,24
7,23,17,9,8,43,25
8,40,27,39,16,24,29
43,25,17,5,3,21,35
11,15,40,43,36,34,5
15,35,21,7,39,28,34
22,45,12,34,28,11,3
17,16,11,36,18,27,20
23,26,36,20,27,42,10
4,36,8,34,27,44,40
32,41,4,30,20,40,44
35,26,16,36,39,11,2
32,15,45,35,1,20,43
4,38,13,29,19,16,35
11,18,9,10,7,45,12
45,44,42,9,31,10,6
7,34,1,35,20,44,42
41,4,42,38,14,21,43
41,7,31,4,34,13,20
25,27,12,13,45,30,42
39,9,27,28,7,12,25
43,11,16,20,31,40,6
3,27,18,22,28,15,25
44,26,24,25,16,27,12
24,41,38,43,11,31,21
29,8,11,13,31,2,24
6,21,40,23,1,41,3
39,21,35,42,44,14,12
24,9,43,2,22,16,23
38,8,23,24,5,21,3
4,16,19,30,21,35,39
37,44,16,2,43,10,20
16,14,15,42,10,25,17
13,41,9,3,10,11,37
30,38,25,22,6,16,40
40,43,26,45,3,19,30
27,26,37,25,43,28,33
34,14,27,11,44,12,6
4,3,35,6,45,11,32
43,19,1,27,2,9,5
39,1,5,15,11,45,19
28,12,29,32,21,40,30
6,42,43,22,36,27,7
30,28,39,27,41,17,45
1,10,20,41,26,17,19
8,39,12,10,38,45,2
11,7,14,32,39,36,13
33,17,45,7,36,28,43
20,33,36,18,1,26,12
22,33,1,44,27,40,12
13,6,23,39,27,2,26
8,4,28,1,43,34,22
10,40,31,25,19,16,36
37,42,31,1,45,40,36
33,13,31,1,17,30,18
21,42,17,28,40,16,2
22,41,38,2,3,20,14
31,19,17,32,16,12,36
11,40,45,17,23,38,41
25,1,20,16,2,6,42
21,43,44,24,45,20,41
14,10,16,18,9,36,4
16,7,10,33,39,32,13
43,21,29,12,23,38,28
4,6,45,34,35,15,19
32,29,23,5,31,18,41
40,21,26,10,20,23,19
17,22,32,21,8,4,15
33,15,5,24,42,17,44
28,26,20,25,24,4,44
45,24,44,14,43,20,2
7,14,26,32,10,2,25
25,21,44,11,7,37,35
31,43,42,15,30,19,27
5,23,31,19,24,11,34
3,18,30,2,14,6,44
8,28,40,13,42,20,4
1,16,3,24,26,43,17
15,20,36,40,28,41,45
10,17,9,7,41,24,8
40,45,23,42,38,3,29
5,15,21,18,31,16,33
19,40,5,15,37,23,13
7,19,27,20,43,23,30
21,26,31,3,34,44,39
31,10,41,14,13,32,40
12,38,8,34,25,43,16
36,5,14,27,22,13,38
34,28,4,32,13,2,35
20,16,15,6,17,5,27
38,43,23,7,20,33,26
18,4,7,11,17,20,1
45,36,1,16,28,30,12
35,40,41,15,2,11,36
33,26,17,4,14,23,38
30,24,19,43,18,3,26
35,14,7,18,11,26,21
10,19,22,6,43,33,40
45,13,5,3,26,41,35
5,26,12,24,11,10,19
19,38,15,17,5,26,45
5,25,15,7,1,21,3
11,37,42,8,40,4,24
38,26,30,3,21,43,1
18,19,39,41,44,1,5
44,20,11,27,41,34,35
16,32,40,8,17,5,30
36,21,12,6,45,31,2
24,28,11,32,15,6,9
16,44,14,25,11,21,12
25,23,38,29,40,28,8
25,8,14,22,35,17,7
1,42,31,43,35,8,32
20,30,45,13,40,19,18
34,30,43,32,37,12,8
4,15,20,23,37,45,39
9,12,25,32,22,6,39
16,15,44,3,10,22,37
24,19,15,8,32,38,11
38,24,25,1,3,22,7
18,43,21,22,39,45,28
23,3,45,40,13,35,2
34,2,24,19,8,43,45
21,29,40,34,45,11,6
15,41,35,34,27,3,33
36,1,16,7,13,27,44
9,8,11,23,13,4,6
17,13,7,12,45,14,33
14,13,2,23,35,11,29
40,14,16,37,13,35,36
16,28,5,21,39,19,11
35,11,43,28,41,39,36
30,5,14,10,34,9,23
19,18,20,11,17,33,45
39,40,35,13,20,44,3
43,26,39,17,37,15,36
29,6,18,25,35,14,15
9,23,25,41,4,33,14
21,44,13,28,36,5,39
14,41,24,44,8,18,43
3,10,5,13,19,39,33
21,37,13,45,7,26,33
7,37,29,4,32,12,33
12,3,2,20,41,17,1
16,27,3,35,12,38,19
4,35,21,13,39,14,11
39,16,44,26,43,35,38
26,7,10,39,6,18,34
11,26,12,18,40,24,38
45,27,3,40,21,9,4
4,31,29,15,39,28,5
25,4,22,30,31,37,44
26,6,27,5,11,42,22
45,9,37,19,26,8,39
34,4,2,37,11,41,31
30,20,44,24,39,15,4
35,29,22,10,37,24,28
30,26,18,23,32,6,5
40,26,21,2,34,45,27
7,10,4,12,36,23,44
8,27,16,24,35,25,5
36,38,15,2,7,43,1
29,32,5,20,11,36,6
5,1,37,20,43,35,8
17,40,13,4,1,22,16
22,43,11,41,26,38,8
34,3,43,12,4,24,18
41,9,43,15,22,3,32
42,30,27,38,7,20,16
10,17,38,42,45,7,16
6,18,8,3,22,26,41
41,37,4,13,19,1,33
18,16,21,19,14,7,41
3,31,1,9,14,25,18
44,45,39,25,6,8,33
45,36,14,2,27,42,38
8,6,7,37,44,15,39
9,34,20,8,24,38,43
37,25,44,21,32,33,41
39,1,45,11,29,36,21
29,39,4,2,31,15,30
12,37,32,13,21,40,30
23,41,7,17,2,10,40
25,17,24,29,8,13,23
9,21,37,36,22,23,42
23,22,7,20,37,15,13
10,36,40,17,41,32,21
8,23,40,32,38,30,19
26,10,43,20,13,29,38
2,45,38,39,1,27,34
5,30,27,4,36,29,9
9,20,25,32,7,30,21
37,10,40,30,15,32,2
12,39,4,29,3,6,34
25,2,29,11,9,23,15
29,17,30,38,45,43,21
17,30,13,44,19,28,6
27,40,13,4,17,5,32
18,39,10,37,29,3,22
16,43,36,40,23,39,22
45,38,6,42,12,21,31
7,14,19,26,28,43,4
41,32,44,39,31,7,17
42,8,33,34,28,1,40
41,30,23,37,42,10,32
4,25,6,1,24,2,45
32,4,40,41,5,13,28
40,32,44,35,3,13,4
24,45,19,26,15,23,9
4,38,35,17,11,45,23
4,3,12,29,42,5,1
8,24,3,21,31,1,27
20,22,4,44,16,7,11
